sessionID,site,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,n_userInputs,kWhRequested_last,requestedDeparture_last,minutesAvailable_last,modifiedAt_last,kWhRequested_first,t_slack_h,connection_age_min,reported_remaining_min,reported_minutes_available,requested_kwh,reported_need_min,split
2_39_90_440_2019-12-05 18:12:50.249126,caltech,"Thu, 05 Dec 2019 18:12:50 GMT","Fri, 06 Dec 2019 01:22:07 GMT","Thu, 05 Dec 2019 19:38:01 GMT",4.22,1,8.0,"Fri, 06 Dec 2019 01:43:50 GMT",451.0,"Thu, 05 Dec 2019 18:13:03 GMT",8.0,5.735,0.21666666666666667,450.78333333333336,451.0,8.0,66.66666666666667,train
2_39_92_436_2019-12-05 18:18:46.157709,caltech,"Thu, 05 Dec 2019 18:18:46 GMT","Fri, 06 Dec 2019 01:03:13 GMT","Thu, 05 Dec 2019 19:02:57 GMT",1.85,1,8.0,"Thu, 05 Dec 2019 21:44:46 GMT",206.0,"Thu, 05 Dec 2019 18:19:02 GMT",8.0,6.004444444444444,0.26666666666666666,205.73333333333332,206.0,8.0,66.66666666666667,train
2_39_124_22_2019-12-05 20:25:26.607905,caltech,"Thu, 05 Dec 2019 20:25:27 GMT","Fri, 06 Dec 2019 04:28:55 GMT","Thu, 05 Dec 2019 21:28:41 GMT",2.102,1,8.0,"Fri, 06 Dec 2019 01:16:27 GMT",291.0,"Thu, 05 Dec 2019 20:26:21 GMT",8.0,7.003888888888889,0.9,290.1,291.0,8.0,66.66666666666667,train
2_39_78_363_2019-12-05 20:34:33.431500,caltech,"Thu, 05 Dec 2019 20:34:33 GMT","Fri, 06 Dec 2019 00:47:43 GMT","Thu, 05 Dec 2019 22:49:22 GMT",6.704,1,8.0,"Thu, 05 Dec 2019 21:34:33 GMT",60.0,"Thu, 05 Dec 2019 20:35:03 GMT",8.0,1.9725,0.5,59.5,60.0,8.0,66.66666666666667,train
2_39_88_24_2019-12-05 20:50:54.659809,caltech,"Thu, 05 Dec 2019 20:50:55 GMT","Fri, 06 Dec 2019 00:08:48 GMT","Thu, 05 Dec 2019 22:53:16 GMT",13.301,1,20.0,"Fri, 06 Dec 2019 00:47:55 GMT",237.0,"Thu, 05 Dec 2019 20:52:32 GMT",20.0,1.258888888888889,1.6166666666666667,235.38333333333333,237.0,20.0,166.66666666666666,train
2_39_92_442_2019-12-05 21:07:35.529542,caltech,"Thu, 05 Dec 2019 21:07:36 GMT","Thu, 05 Dec 2019 22:06:58 GMT","Thu, 05 Dec 2019 21:53:49 GMT",4.136,1,4.25,"Fri, 06 Dec 2019 01:17:36 GMT",250.0,"Thu, 05 Dec 2019 21:08:19 GMT",4.25,0.21916666666666668,0.7166666666666667,249.28333333333333,250.0,4.25,35.416666666666664,train
2_39_131_30_2020-03-05 04:48:55.007446,caltech,"Thu, 05 Mar 2020 04:48:55 GMT","Thu, 05 Mar 2020 05:58:44 GMT","Thu, 05 Mar 2020 05:58:39 GMT",3.885,1,6.0,"Thu, 05 Mar 2020 05:49:55 GMT",61.0,"Thu, 05 Mar 2020 04:49:21 GMT",6.0,0.001388888888888889,0.43333333333333335,60.56666666666667,61.0,6.0,49.99999999999999,train
2_39_79_382_2020-03-05 15:47:51.518370,caltech,"Thu, 05 Mar 2020 15:47:51 GMT","Fri, 06 Mar 2020 01:30:11 GMT","Thu, 05 Mar 2020 17:55:23 GMT",6.69,1,9.0,"Thu, 05 Mar 2020 23:47:51 GMT",480.0,"Thu, 05 Mar 2020 15:48:05 GMT",9.0,7.58,0.23333333333333334,479.76666666666665,480.0,9.0,75.0,train
2_39_79_376_2020-03-05 16:15:36.067823,caltech,"Thu, 05 Mar 2020 16:15:36 GMT","Thu, 05 Mar 2020 23:20:44 GMT","Thu, 05 Mar 2020 22:06:35 GMT",35.069,1,50.15,"Fri, 06 Mar 2020 00:38:36 GMT",503.0,"Thu, 05 Mar 2020 16:15:54 GMT",50.15,1.2358333333333333,0.3,502.7,503.0,50.15,417.9166666666667,train
2_39_139_28_2020-03-05 16:42:38.146343,caltech,"Thu, 05 Mar 2020 16:42:38 GMT","Fri, 06 Mar 2020 01:42:51 GMT","Thu, 05 Mar 2020 18:04:58 GMT",4.313,1,12.0,"Thu, 05 Mar 2020 22:25:38 GMT",343.0,"Thu, 05 Mar 2020 16:42:46 GMT",12.0,7.631388888888889,0.13333333333333333,342.8666666666667,343.0,12.0,99.99999999999999,train
2_39_78_362_2020-03-05 16:43:10.433942,caltech,"Thu, 05 Mar 2020 16:43:10 GMT","Thu, 05 Mar 2020 19:06:03 GMT","Thu, 05 Mar 2020 19:07:02 GMT",9.817213261647103,1,20.44,"Thu, 05 Mar 2020 21:09:10 GMT",266.0,"Thu, 05 Mar 2020 16:45:39 GMT",20.44,0.0,2.4833333333333334,263.51666666666665,266.0,20.44,170.33333333333334,train
2_39_131_30_2020-03-05 16:46:27.193339,caltech,"Thu, 05 Mar 2020 16:46:27 GMT","Fri, 06 Mar 2020 01:06:20 GMT","Thu, 05 Mar 2020 18:14:53 GMT",3.946,1,8.0,"Thu, 05 Mar 2020 17:46:27 GMT",60.0,"Thu, 05 Mar 2020 16:46:41 GMT",8.0,6.8575,0.23333333333333334,59.766666666666666,60.0,8.0,66.66666666666667,train
2_39_91_437_2020-03-05 17:00:11.265388,caltech,"Thu, 05 Mar 2020 17:00:11 GMT","Fri, 06 Mar 2020 01:20:19 GMT","Thu, 05 Mar 2020 19:45:41 GMT",14.619,1,21.0,"Thu, 05 Mar 2020 21:30:11 GMT",270.0,"Thu, 05 Mar 2020 17:00:31 GMT",21.0,5.577222222222222,0.3333333333333333,269.6666666666667,270.0,21.0,175.0,train
2_39_89_25_2020-03-05 17:09:24.354256,caltech,"Thu, 05 Mar 2020 17:09:24 GMT","Fri, 06 Mar 2020 01:17:15 GMT","Thu, 05 Mar 2020 18:57:29 GMT",5.224,1,8.0,"Fri, 06 Mar 2020 00:46:24 GMT",457.0,"Thu, 05 Mar 2020 17:10:23 GMT",8.0,6.329444444444444,0.9833333333333333,456.01666666666665,457.0,8.0,66.66666666666667,train
2_39_90_440_2020-03-05 17:20:28.100396,caltech,"Thu, 05 Mar 2020 17:20:28 GMT","Fri, 06 Mar 2020 00:43:22 GMT","Thu, 05 Mar 2020 17:59:05 GMT",1.485,1,15.0,"Fri, 06 Mar 2020 00:20:28 GMT",420.0,"Thu, 05 Mar 2020 17:21:53 GMT",15.0,6.7380555555555555,1.4166666666666667,418.5833333333333,420.0,15.0,125.00000000000001,train
2_39_90_26_2020-03-05 17:43:23.827125,caltech,"Thu, 05 Mar 2020 17:43:24 GMT","Fri, 06 Mar 2020 02:53:16 GMT","Thu, 05 Mar 2020 18:35:27 GMT",1.521,2,8.88,"Thu, 05 Mar 2020 19:24:24 GMT",101.0,"Thu, 05 Mar 2020 17:45:19 GMT",8.88,8.296944444444444,1.9166666666666667,99.08333333333333,101.0,8.88,74.0,train
2_39_78_361_2020-03-05 17:45:29.132151,caltech,"Thu, 05 Mar 2020 17:45:29 GMT","Fri, 06 Mar 2020 01:45:12 GMT","Thu, 05 Mar 2020 21:55:38 GMT",17.762,1,40.0,"Fri, 06 Mar 2020 00:26:29 GMT",401.0,"Thu, 05 Mar 2020 17:45:49 GMT",40.0,3.826111111111111,0.3333333333333333,400.6666666666667,401.0,40.0,333.3333333333333,train
2_39_123_23_2020-03-05 17:55:33.434004,caltech,"Thu, 05 Mar 2020 17:55:33 GMT","Fri, 06 Mar 2020 01:11:30 GMT","Thu, 05 Mar 2020 20:05:38 GMT",6.293,1,7.2,"Thu, 05 Mar 2020 21:59:33 GMT",244.0,"Thu, 05 Mar 2020 17:56:02 GMT",7.2,5.097777777777778,0.48333333333333334,243.51666666666668,244.0,7.2,60.0,train
2_39_95_444_2020-03-05 18:20:22.677540,caltech,"Thu, 05 Mar 2020 18:20:39 GMT","Fri, 06 Mar 2020 02:16:46 GMT","Thu, 05 Mar 2020 20:31:52 GMT",7.078,3,12.0,"Thu, 05 Mar 2020 22:30:39 GMT",250.0,"Thu, 05 Mar 2020 18:21:14 GMT",12.0,5.748333333333333,0.5833333333333334,249.41666666666666,250.0,12.0,99.99999999999999,train
2_39_91_441_2020-03-05 18:21:20.576347,caltech,"Thu, 05 Mar 2020 18:21:20 GMT","Fri, 06 Mar 2020 01:42:03 GMT","Thu, 05 Mar 2020 20:14:49 GMT",3.5,1,16.0,"Fri, 06 Mar 2020 01:45:20 GMT",444.0,"Thu, 05 Mar 2020 18:21:25 GMT",16.0,5.453888888888889,0.08333333333333333,443.9166666666667,444.0,16.0,133.33333333333334,train
2_39_124_22_2020-03-05 18:25:11.923981,caltech,"Thu, 05 Mar 2020 18:25:12 GMT","Thu, 05 Mar 2020 18:59:43 GMT","Thu, 05 Mar 2020 18:59:11 GMT",3.071,1,12.0,"Fri, 06 Mar 2020 01:29:12 GMT",424.0,"Thu, 05 Mar 2020 18:25:20 GMT",12.0,0.008888888888888889,0.13333333333333333,423.8666666666667,424.0,12.0,99.99999999999999,train
2_39_88_24_2020-03-05 18:40:18.887502,caltech,"Thu, 05 Mar 2020 18:40:19 GMT","Fri, 06 Mar 2020 02:46:13 GMT","Thu, 05 Mar 2020 21:00:04 GMT",3.622,1,8.0,"Fri, 06 Mar 2020 01:38:19 GMT",418.0,"Thu, 05 Mar 2020 18:40:20 GMT",8.0,5.769166666666667,0.016666666666666666,417.98333333333335,418.0,8.0,66.66666666666667,train
2_39_124_22_2020-03-05 19:26:28.848051,caltech,"Thu, 05 Mar 2020 19:26:29 GMT","Thu, 05 Mar 2020 20:31:46 GMT","Thu, 05 Mar 2020 20:31:29 GMT",6.033,3,20.0,"Thu, 05 Mar 2020 20:59:29 GMT",93.0,"Thu, 05 Mar 2020 20:31:22 GMT",10.0,0.004722222222222222,64.88333333333334,28.116666666666667,93.0,20.0,166.66666666666666,train
2_39_78_364_2020-03-05 19:54:58.660376,caltech,"Thu, 05 Mar 2020 19:54:59 GMT","Thu, 05 Mar 2020 23:15:17 GMT","Thu, 05 Mar 2020 23:14:23 GMT",21.349,1,40.04,"Fri, 06 Mar 2020 01:47:59 GMT",353.0,"Thu, 05 Mar 2020 19:55:18 GMT",40.04,0.015,0.31666666666666665,352.68333333333334,353.0,40.04,333.66666666666663,train
2_39_78_363_2020-03-05 21:26:06.514484,caltech,"Thu, 05 Mar 2020 21:26:07 GMT","Fri, 06 Mar 2020 00:46:10 GMT","Fri, 06 Mar 2020 00:00:12 GMT",14.034,1,24.0,"Fri, 06 Mar 2020 01:30:07 GMT",244.0,"Thu, 05 Mar 2020 21:26:46 GMT",24.0,0.7661111111111111,0.65,243.35,244.0,24.0,199.99999999999997,train
2_39_127_19_2020-03-05 22:19:07.028718,caltech,"Thu, 05 Mar 2020 22:19:25 GMT","Fri, 06 Mar 2020 01:44:22 GMT","Fri, 06 Mar 2020 00:43:35 GMT",7.771,4,8.58,"Fri, 06 Mar 2020 02:12:25 GMT",233.0,"Fri, 06 Mar 2020 01:12:39 GMT",8.58,1.0130555555555556,173.23333333333332,59.766666666666666,233.0,8.58,71.5,train
2_39_79_380_2020-03-05 23:12:32.852119,caltech,"Thu, 05 Mar 2020 23:12:33 GMT","Fri, 06 Mar 2020 01:41:37 GMT","Fri, 06 Mar 2020 01:41:33 GMT",15.876,1,20.0,"Fri, 06 Mar 2020 03:32:33 GMT",260.0,"Thu, 05 Mar 2020 23:13:41 GMT",20.0,0.0011111111111111111,1.1333333333333333,258.8666666666667,260.0,20.0,166.66666666666666,train
2_39_130_31_2019-09-05 00:12:27.698405,caltech,"Thu, 05 Sep 2019 00:12:28 GMT","Thu, 05 Sep 2019 04:37:09 GMT","Thu, 05 Sep 2019 04:32:40 GMT",23.207,3,25.0,"Thu, 05 Sep 2019 02:54:28 GMT",162.0,"Thu, 05 Sep 2019 03:33:34 GMT",27.5,0.07472222222222222,201.1,-39.1,162.0,25.0,208.33333333333334,train
2_39_131_30_2019-09-05 01:30:05.889973,caltech,"Thu, 05 Sep 2019 01:30:06 GMT","Thu, 05 Sep 2019 02:24:25 GMT","Thu, 05 Sep 2019 02:24:17 GMT",5.437,1,24.0,"Thu, 05 Sep 2019 03:39:06 GMT",129.0,"Thu, 05 Sep 2019 01:30:28 GMT",24.0,0.0022222222222222222,0.36666666666666664,128.63333333333333,129.0,24.0,199.99999999999997,train
2_39_125_21_2019-09-05 02:49:27.588824,caltech,"Thu, 05 Sep 2019 02:49:28 GMT","Thu, 05 Sep 2019 05:33:28 GMT","Thu, 05 Sep 2019 04:36:42 GMT",10.372,1,35.04,"Thu, 05 Sep 2019 04:54:28 GMT",125.0,"Thu, 05 Sep 2019 02:50:14 GMT",35.04,0.9461111111111111,0.7666666666666667,124.23333333333333,125.0,35.04,292.0,train
2_39_78_366_2019-09-05 14:44:14.494199,caltech,"Thu, 05 Sep 2019 14:44:14 GMT","Fri, 06 Sep 2019 00:09:38 GMT","Thu, 05 Sep 2019 22:20:49 GMT",10.517,1,18.0,"Thu, 05 Sep 2019 22:54:14 GMT",490.0,"Thu, 05 Sep 2019 14:44:26 GMT",18.0,1.813611111111111,0.2,489.8,490.0,18.0,150.0,train
2_39_139_28_2019-09-05 15:17:27.380460,caltech,"Thu, 05 Sep 2019 15:17:27 GMT","Thu, 05 Sep 2019 16:53:56 GMT","Thu, 05 Sep 2019 16:33:22 GMT",4.016,1,12.0,"Thu, 05 Sep 2019 16:52:27 GMT",95.0,"Thu, 05 Sep 2019 15:17:34 GMT",12.0,0.3427777777777778,0.11666666666666667,94.88333333333334,95.0,12.0,99.99999999999999,train
2_39_91_437_2019-09-05 15:19:05.662752,caltech,"Thu, 05 Sep 2019 15:19:17 GMT","Thu, 05 Sep 2019 22:03:09 GMT","Thu, 05 Sep 2019 19:39:54 GMT",11.884,1,12.0,"Thu, 05 Sep 2019 20:05:17 GMT",286.0,"Thu, 05 Sep 2019 15:19:17 GMT",12.0,2.3875,0.0,286.0,286.0,12.0,99.99999999999999,train
2_39_131_30_2019-09-05 15:32:02.173909,caltech,"Thu, 05 Sep 2019 15:32:02 GMT","Fri, 06 Sep 2019 00:05:27 GMT","Thu, 05 Sep 2019 17:45:49 GMT",12.941,1,18.0,"Thu, 05 Sep 2019 21:41:02 GMT",369.0,"Thu, 05 Sep 2019 15:32:19 GMT",18.0,6.327222222222222,0.2833333333333333,368.71666666666664,369.0,18.0,150.0,train
2_39_79_383_2019-09-05 15:40:35.669156,caltech,"Thu, 05 Sep 2019 15:40:44 GMT","Fri, 06 Sep 2019 00:05:13 GMT","Thu, 05 Sep 2019 23:52:56 GMT",14.182,1,12.0,"Thu, 05 Sep 2019 17:49:44 GMT",129.0,"Thu, 05 Sep 2019 15:40:44 GMT",12.0,0.20472222222222222,0.0,129.0,129.0,12.0,99.99999999999999,train
2_39_129_17_2019-09-05 15:45:50.466093,caltech,"Thu, 05 Sep 2019 15:45:50 GMT","Fri, 06 Sep 2019 01:31:34 GMT","Thu, 05 Sep 2019 22:27:35 GMT",5.108,1,12.0,"Thu, 05 Sep 2019 23:00:50 GMT",435.0,"Thu, 05 Sep 2019 15:45:56 GMT",12.0,3.066388888888889,0.1,434.9,435.0,12.0,99.99999999999999,train
2_39_78_362_2019-09-05 15:46:03.988515,caltech,"Thu, 05 Sep 2019 15:46:04 GMT","Thu, 05 Sep 2019 23:34:48 GMT","Thu, 05 Sep 2019 23:35:48 GMT",15.972,1,26.28,"Thu, 05 Sep 2019 22:07:04 GMT",381.0,"Thu, 05 Sep 2019 15:46:27 GMT",26.28,0.0,0.38333333333333336,380.6166666666667,381.0,26.28,219.0,train
2_39_89_25_2019-09-05 15:46:30.076233,caltech,"Thu, 05 Sep 2019 15:46:30 GMT","Thu, 05 Sep 2019 23:45:18 GMT","Thu, 05 Sep 2019 17:10:02 GMT",3.871,2,8.0,"Thu, 05 Sep 2019 23:02:30 GMT",436.0,"Thu, 05 Sep 2019 15:47:17 GMT",8.0,6.587777777777778,0.7833333333333333,435.21666666666664,436.0,8.0,66.66666666666667,train
2_39_127_19_2019-09-05 15:51:16.739332,caltech,"Thu, 05 Sep 2019 15:51:17 GMT","Thu, 05 Sep 2019 19:12:39 GMT","Thu, 05 Sep 2019 17:55:08 GMT",4.82,1,5.5,"Thu, 05 Sep 2019 19:37:17 GMT",226.0,"Thu, 05 Sep 2019 15:51:41 GMT",5.5,1.2919444444444443,0.4,225.6,226.0,5.5,45.83333333333333,train
2_39_92_442_2019-09-05 15:59:24.699920,caltech,"Thu, 05 Sep 2019 15:59:25 GMT","Thu, 05 Sep 2019 23:32:16 GMT","Thu, 05 Sep 2019 23:16:46 GMT",41.827,1,47.5,"Thu, 05 Sep 2019 23:38:25 GMT",459.0,"Thu, 05 Sep 2019 15:59:50 GMT",47.5,0.25833333333333336,0.4166666666666667,458.5833333333333,459.0,47.5,395.8333333333333,train
2_39_79_380_2019-09-05 16:02:33.115239,caltech,"Thu, 05 Sep 2019 16:02:33 GMT","Fri, 06 Sep 2019 01:44:00 GMT","Thu, 05 Sep 2019 18:33:32 GMT",15.992,1,45.4,"Fri, 06 Sep 2019 00:31:33 GMT",509.0,"Thu, 05 Sep 2019 16:03:29 GMT",45.4,7.174444444444444,0.9333333333333333,508.06666666666666,509.0,45.4,378.3333333333333,train
2_39_78_367_2019-09-05 16:03:30.349246,caltech,"Thu, 05 Sep 2019 16:03:30 GMT","Thu, 05 Sep 2019 20:34:02 GMT","Thu, 05 Sep 2019 20:29:48 GMT",15.715,1,25.41,"Thu, 05 Sep 2019 23:44:30 GMT",461.0,"Thu, 05 Sep 2019 16:03:40 GMT",25.41,0.07055555555555555,0.16666666666666666,460.8333333333333,461.0,25.41,211.75,train
2_39_88_24_2019-09-05 16:06:45.608060,caltech,"Thu, 05 Sep 2019 16:06:46 GMT","Thu, 05 Sep 2019 21:51:46 GMT","Thu, 05 Sep 2019 17:45:40 GMT",4.893,1,12.0,"Thu, 05 Sep 2019 19:34:46 GMT",208.0,"Thu, 05 Sep 2019 16:09:37 GMT",12.0,4.101666666666667,2.85,205.15,208.0,12.0,99.99999999999999,train
2_39_123_23_2019-09-05 16:12:59.826200,caltech,"Thu, 05 Sep 2019 16:13:00 GMT","Fri, 06 Sep 2019 02:16:59 GMT","Thu, 05 Sep 2019 17:31:48 GMT",4.163,1,6.66,"Thu, 05 Sep 2019 23:34:00 GMT",441.0,"Thu, 05 Sep 2019 16:13:06 GMT",6.66,8.753055555555555,0.1,440.9,441.0,6.66,55.5,train
2_39_90_26_2019-09-05 16:29:18.054866,caltech,"Thu, 05 Sep 2019 16:29:18 GMT","Thu, 05 Sep 2019 23:14:28 GMT","Thu, 05 Sep 2019 19:15:39 GMT",13.722,1,16.0,"Thu, 05 Sep 2019 22:42:18 GMT",373.0,"Thu, 05 Sep 2019 16:29:21 GMT",16.0,3.980277777777778,0.05,372.95,373.0,16.0,133.33333333333334,train
2_39_79_376_2019-09-05 16:32:09.233696,caltech,"Thu, 05 Sep 2019 16:32:09 GMT","Fri, 06 Sep 2019 00:48:09 GMT","Thu, 05 Sep 2019 19:52:15 GMT",13.097,1,16.0,"Fri, 06 Sep 2019 00:10:09 GMT",458.0,"Thu, 05 Sep 2019 16:32:37 GMT",16.0,4.931666666666667,0.4666666666666667,457.53333333333336,458.0,16.0,133.33333333333334,train
2_39_92_436_2019-09-05 16:35:22.180310,caltech,"Thu, 05 Sep 2019 16:35:22 GMT","Fri, 06 Sep 2019 02:56:47 GMT","Thu, 05 Sep 2019 17:40:15 GMT",2.1906072222222224,1,6.0,"Thu, 05 Sep 2019 19:05:22 GMT",150.0,"Thu, 05 Sep 2019 16:35:45 GMT",6.0,9.275555555555556,0.38333333333333336,149.61666666666667,150.0,6.0,49.99999999999999,train
2_39_95_27_2019-09-05 16:41:58.143829,caltech,"Thu, 05 Sep 2019 16:41:58 GMT","Thu, 05 Sep 2019 18:28:46 GMT","Thu, 05 Sep 2019 18:28:41 GMT",10.267,1,15.0,"Thu, 05 Sep 2019 18:31:58 GMT",110.0,"Thu, 05 Sep 2019 16:42:32 GMT",15.0,0.001388888888888889,0.5666666666666667,109.43333333333334,110.0,15.0,125.00000000000001,train
2_39_78_363_2019-09-05 17:07:34.261661,caltech,"Thu, 05 Sep 2019 17:07:34 GMT","Fri, 06 Sep 2019 02:06:03 GMT","Thu, 05 Sep 2019 21:12:13 GMT",12.812,1,20.0,"Fri, 06 Sep 2019 02:37:34 GMT",570.0,"Thu, 05 Sep 2019 17:07:44 GMT",20.0,4.897222222222222,0.16666666666666666,569.8333333333334,570.0,20.0,166.66666666666666,train
2_39_91_441_2019-09-05 17:09:11.369028,caltech,"Thu, 05 Sep 2019 17:09:11 GMT","Fri, 06 Sep 2019 01:10:02 GMT","Thu, 05 Sep 2019 20:08:17 GMT",10.148,1,14.07,"Fri, 06 Sep 2019 00:14:11 GMT",425.0,"Thu, 05 Sep 2019 17:09:15 GMT",14.07,5.029166666666667,0.06666666666666667,424.93333333333334,425.0,14.07,117.25,train
2_39_78_360_2019-09-05 17:12:17.334673,caltech,"Thu, 05 Sep 2019 17:12:17 GMT","Thu, 05 Sep 2019 18:44:18 GMT","Thu, 05 Sep 2019 18:34:42 GMT",2.224,1,10.0,"Thu, 05 Sep 2019 22:16:17 GMT",304.0,"Thu, 05 Sep 2019 17:12:22 GMT",10.0,0.16,0.08333333333333333,303.9166666666667,304.0,10.0,83.33333333333333,train
2_39_78_364_2019-09-05 17:20:57.872654,caltech,"Thu, 05 Sep 2019 17:20:58 GMT","Fri, 06 Sep 2019 05:29:58 GMT","Thu, 05 Sep 2019 22:01:41 GMT",15.073,1,19.95,"Fri, 06 Sep 2019 00:03:58 GMT",403.0,"Thu, 05 Sep 2019 17:20:59 GMT",19.95,7.471388888888889,0.016666666666666666,402.98333333333335,403.0,19.95,166.24999999999997,train
2_39_95_444_2019-09-05 17:24:27.351109,caltech,"Thu, 05 Sep 2019 17:24:27 GMT","Fri, 06 Sep 2019 02:16:04 GMT","Thu, 05 Sep 2019 20:15:44 GMT",12.374,1,14.0,"Thu, 05 Sep 2019 19:24:27 GMT",120.0,"Thu, 05 Sep 2019 17:24:31 GMT",14.0,6.0055555555555555,0.06666666666666667,119.93333333333334,120.0,14.0,116.66666666666667,train
2_39_90_440_2019-09-05 17:30:24.613562,caltech,"Thu, 05 Sep 2019 17:30:25 GMT","Fri, 06 Sep 2019 00:30:10 GMT","Fri, 06 Sep 2019 00:30:06 GMT",46.15,1,80.0,"Thu, 05 Sep 2019 22:18:25 GMT",288.0,"Thu, 05 Sep 2019 17:30:45 GMT",80.0,0.0011111111111111111,0.3333333333333333,287.6666666666667,288.0,80.0,666.6666666666666,train
2_39_88_438_2019-09-05 17:35:16.006605,caltech,"Thu, 05 Sep 2019 17:35:16 GMT","Fri, 06 Sep 2019 01:20:52 GMT","Thu, 05 Sep 2019 19:43:04 GMT",6.265,1,21.42,"Thu, 05 Sep 2019 20:46:16 GMT",191.0,"Thu, 05 Sep 2019 17:35:35 GMT",21.42,5.63,0.31666666666666665,190.68333333333334,191.0,21.42,178.5,train
2_39_124_22_2019-09-05 19:52:34.848675,caltech,"Thu, 05 Sep 2019 19:52:35 GMT","Fri, 06 Sep 2019 01:48:11 GMT","Thu, 05 Sep 2019 20:23:39 GMT",1.155,1,5.5,"Thu, 05 Sep 2019 23:38:35 GMT",226.0,"Thu, 05 Sep 2019 19:53:03 GMT",5.5,5.408888888888889,0.4666666666666667,225.53333333333333,226.0,5.5,45.83333333333333,train
2_39_95_27_2019-09-05 19:58:24.950133,caltech,"Thu, 05 Sep 2019 19:58:25 GMT","Fri, 06 Sep 2019 01:43:57 GMT","Thu, 05 Sep 2019 21:57:37 GMT",6.568,1,9.0,"Thu, 05 Sep 2019 20:28:25 GMT",30.0,"Thu, 05 Sep 2019 19:59:14 GMT",9.0,3.772222222222222,0.8166666666666667,29.183333333333334,30.0,9.0,75.0,train
2_39_79_378_2019-09-05 20:14:48.747804,caltech,"Thu, 05 Sep 2019 20:14:49 GMT","Thu, 05 Sep 2019 23:54:58 GMT","Thu, 05 Sep 2019 21:02:05 GMT",2.785,1,6.0,"Thu, 05 Sep 2019 23:02:49 GMT",168.0,"Thu, 05 Sep 2019 20:15:25 GMT",6.0,2.881388888888889,0.6,167.4,168.0,6.0,49.99999999999999,train
2_39_78_361_2019-09-05 20:49:20.778134,caltech,"Thu, 05 Sep 2019 20:49:21 GMT","Fri, 06 Sep 2019 01:31:40 GMT","Fri, 06 Sep 2019 01:31:01 GMT",8.393,2,8.5,"Thu, 05 Sep 2019 23:08:21 GMT",139.0,"Fri, 06 Sep 2019 00:37:35 GMT",8.5,0.010833333333333334,228.23333333333332,-89.23333333333333,139.0,8.5,70.83333333333333,train
2_39_127_561_2019-09-05 22:40:15.363182,caltech,"Thu, 05 Sep 2019 22:40:15 GMT","Fri, 06 Sep 2019 01:18:40 GMT","Fri, 06 Sep 2019 01:12:46 GMT",3.439,2,8.0,"Fri, 06 Sep 2019 00:38:15 GMT",118.0,"Thu, 05 Sep 2019 23:41:56 GMT",8.0,0.09833333333333333,61.68333333333333,56.31666666666667,118.0,8.0,66.66666666666667,train
2_39_91_437_2019-09-05 22:50:14.166076,caltech,"Thu, 05 Sep 2019 22:50:14 GMT","Fri, 06 Sep 2019 08:55:03 GMT","Thu, 05 Sep 2019 23:49:05 GMT",1.9715086111111113,1,16.0,"Fri, 06 Sep 2019 03:41:14 GMT",291.0,"Thu, 05 Sep 2019 22:50:39 GMT",16.0,9.099444444444444,0.4166666666666667,290.5833333333333,291.0,16.0,133.33333333333334,train
2_39_88_24_2019-09-05 22:57:07.277622,caltech,"Thu, 05 Sep 2019 22:57:07 GMT","Fri, 06 Sep 2019 03:07:49 GMT","Fri, 06 Sep 2019 00:32:48 GMT",4.399,1,12.0,"Fri, 06 Sep 2019 00:45:07 GMT",108.0,"Thu, 05 Sep 2019 22:58:19 GMT",12.0,2.5836111111111113,1.2,106.8,108.0,12.0,99.99999999999999,train
2_39_90_26_2019-09-05 23:22:11.413595,caltech,"Thu, 05 Sep 2019 23:22:11 GMT","Fri, 06 Sep 2019 00:03:13 GMT","Fri, 06 Sep 2019 00:03:04 GMT",2.216,1,12.0,"Fri, 06 Sep 2019 02:50:11 GMT",208.0,"Thu, 05 Sep 2019 23:22:39 GMT",12.0,0.0025,0.4666666666666667,207.53333333333333,208.0,12.0,99.99999999999999,train
2_39_139_28_2018-12-06 00:40:21.215361,caltech,"Thu, 06 Dec 2018 00:40:21 GMT","Thu, 06 Dec 2018 02:03:26 GMT","Thu, 06 Dec 2018 02:03:18 GMT",4.706,1,8.0,"Thu, 06 Dec 2018 01:40:21 GMT",60.0,"Thu, 06 Dec 2018 00:40:24 GMT",8.0,0.0022222222222222222,0.05,59.95,60.0,8.0,66.66666666666667,train
2_39_138_29_2018-12-06 02:27:03.040773,caltech,"Thu, 06 Dec 2018 02:27:03 GMT","Thu, 06 Dec 2018 03:21:02 GMT","Thu, 06 Dec 2018 03:20:54 GMT",5.95,2,8.58,"Thu, 06 Dec 2018 03:37:03 GMT",70.0,"Thu, 06 Dec 2018 02:28:53 GMT",8.58,0.0022222222222222222,1.8333333333333333,68.16666666666667,70.0,8.58,71.5,train
2_39_139_28_2018-12-06 02:46:58.856325,caltech,"Thu, 06 Dec 2018 02:46:59 GMT","Thu, 06 Dec 2018 14:11:10 GMT","Thu, 06 Dec 2018 07:07:51 GMT",15.215,1,34.5,"Thu, 06 Dec 2018 08:06:59 GMT",320.0,"Thu, 06 Dec 2018 02:47:14 GMT",34.5,7.0552777777777775,0.25,319.75,320.0,34.5,287.5,train
