sessionID,site,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,n_userInputs,kWhRequested_last,requestedDeparture_last,minutesAvailable_last,modifiedAt_last,kWhRequested_first
1_1_191_784_2018-12-05 15:51:04.183273,0001,"Wed, 05 Dec 2018 15:51:04 GMT","Thu, 06 Dec 2018 01:42:46 GMT","Wed, 05 Dec 2018 17:57:57 GMT",5.078,1,6.0,"Thu, 06 Dec 2018 01:22:04 GMT",571.0,"Wed, 05 Dec 2018 15:51:39 GMT",6.0
1_1_191_792_2018-12-05 15:50:53.526791,0001,"Wed, 05 Dec 2018 15:50:54 GMT","Thu, 06 Dec 2018 01:21:46 GMT","Wed, 05 Dec 2018 17:18:06 GMT",2.789,1,5.56,"Wed, 05 Dec 2018 18:28:54 GMT",158.0,"Wed, 05 Dec 2018 15:52:47 GMT",5.56
1_1_191_805_2018-12-05 15:46:18.793166,0001,"Wed, 05 Dec 2018 15:46:19 GMT","Wed, 05 Dec 2018 20:43:26 GMT","Wed, 05 Dec 2018 18:56:58 GMT",5.023,1,10.0,"Wed, 05 Dec 2018 20:56:19 GMT",310.0,"Wed, 05 Dec 2018 15:46:19 GMT",10.0
1_1_191_806_2018-12-05 15:40:45.278504,0001,"Wed, 05 Dec 2018 15:40:45 GMT","Wed, 05 Dec 2018 19:59:27 GMT","Wed, 05 Dec 2018 19:59:22 GMT",23.919,2,40.0,"Thu, 06 Dec 2018 02:04:45 GMT",624.0,"Wed, 05 Dec 2018 15:43:05 GMT",40.0
1_1_191_793_2018-12-05 15:39:54.921403,0001,"Wed, 05 Dec 2018 15:39:55 GMT","Wed, 05 Dec 2018 19:51:24 GMT","Wed, 05 Dec 2018 19:04:18 GMT",18.979,1,20.46,"Wed, 05 Dec 2018 19:26:55 GMT",227.0,"Wed, 05 Dec 2018 15:40:40 GMT",20.46
1_1_191_786_2018-12-05 15:39:44.137380,0001,"Wed, 05 Dec 2018 15:39:44 GMT","Thu, 06 Dec 2018 02:35:40 GMT","Wed, 05 Dec 2018 19:09:46 GMT",20.349,1,75.2,"Thu, 06 Dec 2018 03:36:44 GMT",717.0,"Wed, 05 Dec 2018 15:39:54 GMT",75.2
1_1_191_778_2018-12-05 15:35:53.534541,0001,"Wed, 05 Dec 2018 15:35:54 GMT","Thu, 06 Dec 2018 01:35:40 GMT","Wed, 05 Dec 2018 22:07:23 GMT",14.854,1,15.125,"Thu, 06 Dec 2018 00:42:54 GMT",547.0,"Wed, 05 Dec 2018 15:36:05 GMT",15.125
1_1_191_803_2018-12-05 15:35:48.980265,0001,"Wed, 05 Dec 2018 15:35:49 GMT","Thu, 06 Dec 2018 01:36:15 GMT","Thu, 06 Dec 2018 01:35:54 GMT",43.149,1,50.0,"Thu, 06 Dec 2018 00:18:49 GMT",523.0,"Wed, 05 Dec 2018 15:37:02 GMT",50.0
1_1_191_807_2018-12-05 15:34:30.088235,0001,"Wed, 05 Dec 2018 15:34:30 GMT","Wed, 05 Dec 2018 22:36:29 GMT","Wed, 05 Dec 2018 18:39:44 GMT",6.129,1,12.0,"Wed, 05 Dec 2018 17:32:30 GMT",118.0,"Wed, 05 Dec 2018 15:36:06 GMT",12.0
1_1_191_795_2018-12-05 15:29:37.625707,0001,"Wed, 05 Dec 2018 15:29:38 GMT","Thu, 06 Dec 2018 02:06:34 GMT","Wed, 05 Dec 2018 18:18:44 GMT",4.919,1,5.0,"Wed, 05 Dec 2018 23:35:38 GMT",486.0,"Wed, 05 Dec 2018 15:29:45 GMT",5.0
1_1_191_808_2018-12-05 15:27:33.735022,0001,"Wed, 05 Dec 2018 15:27:34 GMT","Wed, 05 Dec 2018 20:47:52 GMT","Wed, 05 Dec 2018 20:13:23 GMT",8.327,1,16.0,"Wed, 05 Dec 2018 23:10:34 GMT",463.0,"Wed, 05 Dec 2018 15:27:40 GMT",16.0
1_1_179_809_2018-12-05 15:25:23.133540,0001,"Wed, 05 Dec 2018 15:25:23 GMT","Thu, 06 Dec 2018 03:06:02 GMT","Wed, 05 Dec 2018 19:31:20 GMT",12.51,1,20.0,"Thu, 06 Dec 2018 01:01:23 GMT",576.0,"Wed, 05 Dec 2018 15:25:41 GMT",20.0
1_1_179_779_2018-12-05 15:25:15.435467,0001,"Wed, 05 Dec 2018 15:25:15 GMT","Thu, 06 Dec 2018 03:36:27 GMT","Wed, 05 Dec 2018 21:49:00 GMT",29.835,4,33.0,"Wed, 05 Dec 2018 23:23:15 GMT",478.0,"Wed, 05 Dec 2018 21:19:36 GMT",35.75
1_1_191_780_2018-12-05 15:23:23.504893,0001,"Wed, 05 Dec 2018 15:23:23 GMT","Thu, 06 Dec 2018 01:47:12 GMT","Wed, 05 Dec 2018 17:54:30 GMT",10.112,1,40.0,"Thu, 06 Dec 2018 00:43:23 GMT",560.0,"Wed, 05 Dec 2018 15:23:44 GMT",40.0
1_1_179_794_2018-12-05 15:23:09.393939,0001,"Wed, 05 Dec 2018 15:23:09 GMT","Thu, 06 Dec 2018 01:43:47 GMT","Wed, 05 Dec 2018 22:09:20 GMT",15.187,8,16.0,"Thu, 06 Dec 2018 00:11:09 GMT",528.0,"Thu, 06 Dec 2018 00:54:55 GMT",16.0
1_1_179_801_2018-12-05 15:22:38.573787,0001,"Wed, 05 Dec 2018 15:22:39 GMT","Thu, 06 Dec 2018 01:01:24 GMT","Wed, 05 Dec 2018 22:57:46 GMT",25.559,1,44.1,"Wed, 05 Dec 2018 21:16:39 GMT",354.0,"Wed, 05 Dec 2018 15:23:01 GMT",44.1
1_1_179_798_2018-12-05 15:21:26.417618,0001,"Wed, 05 Dec 2018 15:21:26 GMT","Wed, 05 Dec 2018 19:41:04 GMT","Wed, 05 Dec 2018 18:40:06 GMT",9.91,3,10.0,"Wed, 05 Dec 2018 19:34:26 GMT",253.0,"Wed, 05 Dec 2018 15:23:45 GMT",10.0
1_1_179_787_2018-12-05 15:20:10.673019,0001,"Wed, 05 Dec 2018 15:20:11 GMT","Thu, 06 Dec 2018 02:29:03 GMT","Wed, 05 Dec 2018 22:00:05 GMT",15.869,1,16.65,"Wed, 05 Dec 2018 23:38:11 GMT",498.0,"Wed, 05 Dec 2018 15:24:34 GMT",16.65
1_1_179_788_2018-12-05 15:15:35.144246,0001,"Wed, 05 Dec 2018 15:15:35 GMT","Wed, 05 Dec 2018 19:54:23 GMT","Wed, 05 Dec 2018 19:54:19 GMT",10.8,1,20.0,"Wed, 05 Dec 2018 23:23:35 GMT",488.0,"Wed, 05 Dec 2018 15:16:01 GMT",20.0
1_1_191_811_2018-12-05 15:06:22.184280,0001,"Wed, 05 Dec 2018 15:06:22 GMT","Thu, 06 Dec 2018 01:08:23 GMT","Wed, 05 Dec 2018 18:29:14 GMT",6.641,1,10.0,"Wed, 05 Dec 2018 22:34:22 GMT",448.0,"Wed, 05 Dec 2018 15:07:00 GMT",10.0
1_1_191_782_2018-12-05 15:03:29.715829,0001,"Wed, 05 Dec 2018 15:03:30 GMT","Wed, 05 Dec 2018 21:48:17 GMT","Wed, 05 Dec 2018 16:50:01 GMT",6.393,1,12.0,"Wed, 05 Dec 2018 20:01:30 GMT",298.0,"Wed, 05 Dec 2018 15:03:58 GMT",12.0
1_1_179_777_2018-12-05 15:02:39.485186,0001,"Wed, 05 Dec 2018 15:02:39 GMT","Thu, 06 Dec 2018 01:20:33 GMT","Wed, 05 Dec 2018 19:02:50 GMT",7.051,1,12.0,"Thu, 06 Dec 2018 00:58:39 GMT",596.0,"Wed, 05 Dec 2018 15:03:09 GMT",12.0
1_1_179_791_2018-12-05 15:02:27.856283,0001,"Wed, 05 Dec 2018 15:02:28 GMT","Wed, 05 Dec 2018 23:33:50 GMT","Wed, 05 Dec 2018 19:40:32 GMT",10.267,1,23.31,"Wed, 05 Dec 2018 23:19:28 GMT",497.0,"Wed, 05 Dec 2018 15:02:46 GMT",23.31
1_1_179_796_2018-12-05 15:01:35.326170,0001,"Wed, 05 Dec 2018 15:01:35 GMT","Thu, 06 Dec 2018 00:12:06 GMT","Thu, 06 Dec 2018 00:11:57 GMT",18.562,1,31.56,"Wed, 05 Dec 2018 21:37:35 GMT",396.0,"Wed, 05 Dec 2018 15:02:42 GMT",31.56
1_1_179_797_2018-12-05 15:00:58.169075,0001,"Wed, 05 Dec 2018 15:00:58 GMT","Wed, 05 Dec 2018 23:59:39 GMT","Wed, 05 Dec 2018 18:10:34 GMT",5.424,1,11.0,"Thu, 06 Dec 2018 00:28:58 GMT",568.0,"Wed, 05 Dec 2018 15:01:01 GMT",11.0
1_1_179_800_2018-12-05 14:59:12.980960,0001,"Wed, 05 Dec 2018 14:59:13 GMT","Thu, 06 Dec 2018 00:52:29 GMT","Wed, 05 Dec 2018 21:19:13 GMT",39.501,1,51.0,"Thu, 06 Dec 2018 00:20:13 GMT",561.0,"Wed, 05 Dec 2018 14:59:30 GMT",51.0
1_1_191_785_2018-12-05 14:58:40.635848,0001,"Wed, 05 Dec 2018 14:58:41 GMT","Thu, 06 Dec 2018 00:54:30 GMT","Wed, 05 Dec 2018 17:54:05 GMT",8.436,5,12.0,"Wed, 05 Dec 2018 19:02:41 GMT",244.0,"Wed, 05 Dec 2018 15:51:32 GMT",12.0
1_1_179_781_2018-12-05 14:57:57.006451,0001,"Wed, 05 Dec 2018 14:57:57 GMT","Thu, 06 Dec 2018 00:19:50 GMT","Wed, 05 Dec 2018 20:16:21 GMT",32.547,1,58.68,"Wed, 05 Dec 2018 23:51:57 GMT",534.0,"Wed, 05 Dec 2018 14:58:03 GMT",58.68
1_1_179_783_2018-12-05 14:52:03.892913,0001,"Wed, 05 Dec 2018 14:52:04 GMT","Thu, 06 Dec 2018 01:12:16 GMT","Wed, 05 Dec 2018 18:54:44 GMT",9.757,1,28.0,"Thu, 06 Dec 2018 00:37:04 GMT",585.0,"Wed, 05 Dec 2018 14:53:02 GMT",28.0
1_1_194_818_2018-12-05 14:51:07.612125,0001,"Wed, 05 Dec 2018 14:51:08 GMT","Thu, 06 Dec 2018 00:44:28 GMT","Wed, 05 Dec 2018 19:08:42 GMT",14.501,1,32.0,"Wed, 05 Dec 2018 20:53:08 GMT",362.0,"Wed, 05 Dec 2018 14:51:32 GMT",32.0
1_1_179_799_2018-12-05 14:44:48.694488,0001,"Wed, 05 Dec 2018 14:44:49 GMT","Thu, 06 Dec 2018 01:14:28 GMT","Wed, 05 Dec 2018 23:47:34 GMT",6.978,1,11.12,"Wed, 05 Dec 2018 23:26:49 GMT",522.0,"Wed, 05 Dec 2018 14:44:53 GMT",11.12
1_1_191_802_2018-12-05 14:44:37.734264,0001,"Wed, 05 Dec 2018 14:44:38 GMT","Thu, 06 Dec 2018 00:27:47 GMT","Wed, 05 Dec 2018 23:05:13 GMT",53.527,1,55.0,"Thu, 06 Dec 2018 00:39:38 GMT",595.0,"Wed, 05 Dec 2018 14:45:23 GMT",55.0
1_1_178_817_2018-12-05 14:38:37.940916,0001,"Wed, 05 Dec 2018 14:38:38 GMT","Wed, 05 Dec 2018 23:49:32 GMT","Wed, 05 Dec 2018 19:09:32 GMT",14.462,1,16.65,"Wed, 05 Dec 2018 23:32:38 GMT",534.0,"Wed, 05 Dec 2018 14:39:13 GMT",16.65
1_1_194_822_2018-12-05 14:25:09.179451,0001,"Wed, 05 Dec 2018 14:25:09 GMT","Thu, 06 Dec 2018 00:01:05 GMT","Wed, 05 Dec 2018 18:42:32 GMT",12.311,1,18.78,"Wed, 05 Dec 2018 19:48:09 GMT",323.0,"Wed, 05 Dec 2018 14:25:38 GMT",18.78
1_1_178_828_2018-12-05 14:24:05.543002,0001,"Wed, 05 Dec 2018 14:24:06 GMT","Wed, 05 Dec 2018 23:34:56 GMT","Wed, 05 Dec 2018 19:11:29 GMT",8.712,1,18.0,"Wed, 05 Dec 2018 21:58:06 GMT",454.0,"Wed, 05 Dec 2018 14:24:18 GMT",18.0
1_1_194_821_2018-12-05 14:23:53.989259,0001,"Wed, 05 Dec 2018 14:23:54 GMT","Thu, 06 Dec 2018 00:25:51 GMT","Wed, 05 Dec 2018 20:16:11 GMT",10.198,1,16.0,"Wed, 05 Dec 2018 23:16:54 GMT",533.0,"Wed, 05 Dec 2018 14:24:05 GMT",16.0
1_1_178_824_2018-12-05 14:23:25.315796,0001,"Wed, 05 Dec 2018 14:23:25 GMT","Wed, 05 Dec 2018 19:16:28 GMT","Wed, 05 Dec 2018 19:16:25 GMT",6.462,1,12.0,"Wed, 05 Dec 2018 19:24:25 GMT",301.0,"Wed, 05 Dec 2018 14:23:29 GMT",12.0
1_1_193_825_2018-12-05 14:20:50.042789,0001,"Wed, 05 Dec 2018 14:20:50 GMT","Wed, 05 Dec 2018 23:44:45 GMT","Wed, 05 Dec 2018 18:18:27 GMT",11.719,1,18.0,"Thu, 06 Dec 2018 00:26:50 GMT",606.0,"Wed, 05 Dec 2018 14:20:58 GMT",18.0
1_1_193_820_2018-12-05 14:15:47.340633,0001,"Wed, 05 Dec 2018 14:15:47 GMT","Wed, 05 Dec 2018 18:54:24 GMT","Wed, 05 Dec 2018 16:08:13 GMT",5.591,1,10.0,"Wed, 05 Dec 2018 16:58:47 GMT",163.0,"Wed, 05 Dec 2018 14:15:59 GMT",10.0
1_1_193_829_2018-12-05 14:13:54.629266,0001,"Wed, 05 Dec 2018 14:13:55 GMT","Wed, 05 Dec 2018 18:41:44 GMT","Wed, 05 Dec 2018 15:49:47 GMT",2.483,1,4.0,"Wed, 05 Dec 2018 18:14:55 GMT",241.0,"Wed, 05 Dec 2018 14:14:17 GMT",4.0
1_1_193_819_2018-12-05 14:11:54.918921,0001,"Wed, 05 Dec 2018 14:11:55 GMT","Wed, 05 Dec 2018 22:52:13 GMT","Wed, 05 Dec 2018 20:30:24 GMT",13.396,1,20.0,"Wed, 05 Dec 2018 21:41:55 GMT",450.0,"Wed, 05 Dec 2018 14:12:03 GMT",20.0
1_1_179_790_2018-12-05 14:04:53.474144,0001,"Wed, 05 Dec 2018 14:04:53 GMT","Wed, 05 Dec 2018 23:32:53 GMT","Wed, 05 Dec 2018 22:44:00 GMT",51.892,1,52.0,"Wed, 05 Dec 2018 23:19:53 GMT",555.0,"Wed, 05 Dec 2018 14:05:11 GMT",52.0
1_1_193_816_2018-12-05 14:03:18.320901,0001,"Wed, 05 Dec 2018 14:03:18 GMT","Thu, 06 Dec 2018 00:10:42 GMT","Thu, 06 Dec 2018 00:10:25 GMT",32.684,2,45.0,"Wed, 05 Dec 2018 23:11:18 GMT",548.0,"Wed, 05 Dec 2018 20:15:37 GMT",45.0
1_1_193_827_2018-12-05 13:57:56.021155,0001,"Wed, 05 Dec 2018 13:57:56 GMT","Wed, 05 Dec 2018 23:31:26 GMT","Wed, 05 Dec 2018 18:06:24 GMT",11.992,1,24.0,"Wed, 05 Dec 2018 17:19:56 GMT",202.0,"Wed, 05 Dec 2018 13:58:16 GMT",24.0
1_1_178_823_2018-12-05 13:56:47.748909,0001,"Wed, 05 Dec 2018 13:56:48 GMT","Wed, 05 Dec 2018 23:34:49 GMT","Wed, 05 Dec 2018 20:38:16 GMT",12.142,1,20.0,"Wed, 05 Dec 2018 23:36:48 GMT",580.0,"Wed, 05 Dec 2018 13:57:36 GMT",20.0
1_1_179_815_2018-12-05 13:53:55.082449,0001,"Wed, 05 Dec 2018 13:53:55 GMT","Thu, 06 Dec 2018 00:33:41 GMT","Wed, 05 Dec 2018 21:16:19 GMT",28.361,1,32.5,"Wed, 05 Dec 2018 23:51:55 GMT",598.0,"Wed, 05 Dec 2018 13:54:14 GMT",32.5
1_1_191_789_2018-12-05 13:48:04.721929,0001,"Wed, 05 Dec 2018 13:48:05 GMT","Wed, 05 Dec 2018 23:38:27 GMT","Wed, 05 Dec 2018 16:06:54 GMT",6.011,1,7.0,"Thu, 06 Dec 2018 00:52:05 GMT",664.0,"Wed, 05 Dec 2018 13:48:12 GMT",7.0
1_1_178_823_2018-12-05 03:19:11.644466,0001,"Wed, 05 Dec 2018 03:19:12 GMT","Wed, 05 Dec 2018 07:21:25 GMT","Wed, 05 Dec 2018 05:10:31 GMT",5.803,1,10.0,"Wed, 05 Dec 2018 06:33:12 GMT",194.0,"Wed, 05 Dec 2018 03:19:49 GMT",10.0
1_1_193_825_2018-12-05 00:29:09.458306,0001,"Wed, 05 Dec 2018 00:29:09 GMT","Wed, 05 Dec 2018 01:53:45 GMT","Wed, 05 Dec 2018 01:53:36 GMT",8.479,1,25.74,"Wed, 05 Dec 2018 02:03:09 GMT",94.0,"Wed, 05 Dec 2018 00:29:31 GMT",25.74
1_1_194_818_2018-12-04 23:51:12.590582,0001,"Tue, 04 Dec 2018 23:51:13 GMT","Wed, 05 Dec 2018 03:26:03 GMT","Wed, 05 Dec 2018 02:57:08 GMT",9.799,4,11.25,"Wed, 05 Dec 2018 04:53:13 GMT",302.0,"Wed, 05 Dec 2018 01:47:38 GMT",11.25
1_1_178_823_2018-12-04 23:49:05.371914,0001,"Tue, 04 Dec 2018 23:49:05 GMT","Wed, 05 Dec 2018 01:50:20 GMT","Wed, 05 Dec 2018 01:50:15 GMT",11.447,1,14.6,"Wed, 05 Dec 2018 02:03:05 GMT",134.0,"Tue, 04 Dec 2018 23:49:46 GMT",14.6
1_1_193_820_2018-12-04 23:35:57.929341,0001,"Tue, 04 Dec 2018 23:35:58 GMT","Wed, 05 Dec 2018 01:51:43 GMT","Wed, 05 Dec 2018 01:51:39 GMT",7.22,1,20.0,"Wed, 05 Dec 2018 01:49:58 GMT",134.0,"Tue, 04 Dec 2018 23:36:12 GMT",20.0
1_1_193_827_2018-12-04 21:21:16.251109,0001,"Tue, 04 Dec 2018 21:21:16 GMT","Wed, 05 Dec 2018 01:28:52 GMT","Wed, 05 Dec 2018 00:36:35 GMT",7.277,2,10.0,"Wed, 05 Dec 2018 01:59:16 GMT",278.0,"Tue, 04 Dec 2018 22:23:02 GMT",10.0
1_1_179_788_2018-12-04 21:19:41.950570,0001,"Tue, 04 Dec 2018 21:19:42 GMT","Wed, 05 Dec 2018 00:23:52 GMT","Wed, 05 Dec 2018 00:23:47 GMT",10.107,1,16.65,"Wed, 05 Dec 2018 01:03:42 GMT",224.0,"Tue, 04 Dec 2018 21:19:49 GMT",16.65
1_1_193_819_2018-12-04 21:10:49.043533,0001,"Tue, 04 Dec 2018 21:10:49 GMT","Wed, 05 Dec 2018 00:09:24 GMT","Tue, 04 Dec 2018 22:38:45 GMT",5.188,1,18.78,"Wed, 05 Dec 2018 02:33:49 GMT",323.0,"Tue, 04 Dec 2018 21:11:10 GMT",18.78
1_1_193_829_2018-12-04 20:47:36.164948,0001,"Tue, 04 Dec 2018 20:47:36 GMT","Wed, 05 Dec 2018 00:56:15 GMT","Tue, 04 Dec 2018 21:25:45 GMT",1.208,1,16.0,"Wed, 05 Dec 2018 05:40:36 GMT",533.0,"Tue, 04 Dec 2018 20:47:57 GMT",16.0
1_1_179_810_2018-12-04 20:41:14.168997,0001,"Tue, 04 Dec 2018 20:41:14 GMT","Wed, 05 Dec 2018 01:08:37 GMT","Wed, 05 Dec 2018 00:51:39 GMT",13.263,2,20.0,"Tue, 04 Dec 2018 23:28:14 GMT",167.0,"Tue, 04 Dec 2018 20:41:36 GMT",20.0
1_1_179_801_2018-12-04 20:30:31.483613,0001,"Tue, 04 Dec 2018 20:30:31 GMT","Wed, 05 Dec 2018 00:57:31 GMT","Tue, 04 Dec 2018 23:44:56 GMT",13.607,8,24.0,"Wed, 05 Dec 2018 00:54:31 GMT",264.0,"Tue, 04 Dec 2018 22:12:17 GMT",20.0
1_1_194_821_2018-12-04 20:30:18.410082,0001,"Tue, 04 Dec 2018 20:30:18 GMT","Wed, 05 Dec 2018 02:05:09 GMT","Wed, 05 Dec 2018 00:20:03 GMT",11.909,2,12.0,"Wed, 05 Dec 2018 00:08:18 GMT",218.0,"Tue, 04 Dec 2018 20:36:11 GMT",12.0
1_1_179_799_2018-12-04 20:03:05.271734,0001,"Tue, 04 Dec 2018 20:03:05 GMT","Wed, 05 Dec 2018 01:23:24 GMT","Wed, 05 Dec 2018 01:23:16 GMT",32.713,2,37.92,"Wed, 05 Dec 2018 03:02:05 GMT",419.0,"Tue, 04 Dec 2018 20:04:38 GMT",44.24
1_1_179_779_2018-12-04 19:29:38.864485,0001,"Tue, 04 Dec 2018 19:29:39 GMT","Wed, 05 Dec 2018 02:18:14 GMT","Wed, 05 Dec 2018 02:02:20 GMT",40.228,1,42.0,"Wed, 05 Dec 2018 01:00:39 GMT",331.0,"Tue, 04 Dec 2018 19:30:43 GMT",42.0
1_1_178_817_2018-12-04 19:16:19.828928,0001,"Tue, 04 Dec 2018 19:16:20 GMT","Wed, 05 Dec 2018 00:45:03 GMT","Tue, 04 Dec 2018 22:24:17 GMT",12.23,2,18.65,"Wed, 05 Dec 2018 03:20:20 GMT",484.0,"Tue, 04 Dec 2018 22:06:16 GMT",18.65
1_1_191_793_2018-12-04 16:35:37.061293,0001,"Tue, 04 Dec 2018 16:35:37 GMT","Wed, 05 Dec 2018 00:31:08 GMT","Tue, 04 Dec 2018 20:37:42 GMT",8.537,1,8.64,"Wed, 05 Dec 2018 02:03:37 GMT",568.0,"Tue, 04 Dec 2018 16:36:20 GMT",8.64
1_1_191_786_2018-12-04 16:33:44.028179,0001,"Tue, 04 Dec 2018 16:33:44 GMT","Wed, 05 Dec 2018 02:26:56 GMT","Wed, 05 Dec 2018 00:00:59 GMT",15.06,1,15.125,"Wed, 05 Dec 2018 01:40:44 GMT",547.0,"Tue, 04 Dec 2018 16:34:06 GMT",15.125
1_1_191_805_2018-12-04 16:32:57.283469,0001,"Tue, 04 Dec 2018 16:32:57 GMT","Wed, 05 Dec 2018 01:29:29 GMT","Tue, 04 Dec 2018 17:40:44 GMT",1.9,2,16.0,"Wed, 05 Dec 2018 03:41:57 GMT",669.0,"Tue, 04 Dec 2018 16:33:16 GMT",12.0
1_1_191_792_2018-12-04 16:31:48.632796,0001,"Tue, 04 Dec 2018 16:31:49 GMT","Tue, 04 Dec 2018 23:40:29 GMT","Tue, 04 Dec 2018 21:37:24 GMT",30.977,1,35.0,"Tue, 04 Dec 2018 23:44:49 GMT",433.0,"Tue, 04 Dec 2018 16:32:30 GMT",35.0
1_1_191_804_2018-12-04 16:24:38.002278,0001,"Tue, 04 Dec 2018 16:24:38 GMT","Wed, 05 Dec 2018 02:00:54 GMT","Tue, 04 Dec 2018 21:43:30 GMT",32.114,1,46.6,"Wed, 05 Dec 2018 02:45:38 GMT",621.0,"Tue, 04 Dec 2018 16:31:36 GMT",46.6
1_1_191_784_2018-12-04 16:23:34.989415,0001,"Tue, 04 Dec 2018 16:23:35 GMT","Wed, 05 Dec 2018 01:31:24 GMT","Tue, 04 Dec 2018 17:19:10 GMT",4.237,4,7.5,"Tue, 04 Dec 2018 19:54:35 GMT",211.0,"Tue, 04 Dec 2018 16:29:19 GMT",15.0
1_1_191_812_2018-12-04 16:16:00.390929,0001,"Tue, 04 Dec 2018 16:16:00 GMT","Tue, 04 Dec 2018 23:49:58 GMT","Tue, 04 Dec 2018 18:16:12 GMT",3.683,1,4.0,"Tue, 04 Dec 2018 20:18:00 GMT",242.0,"Tue, 04 Dec 2018 16:16:17 GMT",4.0
1_1_191_806_2018-12-04 16:09:42.284613,0001,"Tue, 04 Dec 2018 16:09:42 GMT","Wed, 05 Dec 2018 01:45:30 GMT","Tue, 04 Dec 2018 17:46:42 GMT",2.824,1,5.56,"Tue, 04 Dec 2018 18:53:42 GMT",164.0,"Tue, 04 Dec 2018 16:09:58 GMT",5.56
1_1_191_811_2018-12-04 16:02:15.811797,0001,"Tue, 04 Dec 2018 16:02:16 GMT","Tue, 04 Dec 2018 23:54:10 GMT","Tue, 04 Dec 2018 23:04:10 GMT",31.828,1,34.1,"Tue, 04 Dec 2018 19:12:16 GMT",190.0,"Tue, 04 Dec 2018 16:04:50 GMT",34.1
1_1_179_813_2018-12-04 16:01:09.872247,0001,"Tue, 04 Dec 2018 16:01:10 GMT","Wed, 05 Dec 2018 01:31:11 GMT","Tue, 04 Dec 2018 19:59:58 GMT",11.975,1,18.0,"Wed, 05 Dec 2018 02:07:10 GMT",606.0,"Tue, 04 Dec 2018 16:01:31 GMT",18.0
1_1_191_778_2018-12-04 15:55:35.511307,0001,"Tue, 04 Dec 2018 15:55:36 GMT","Wed, 05 Dec 2018 01:27:04 GMT","Tue, 04 Dec 2018 17:08:37 GMT",3.345,1,10.0,"Tue, 04 Dec 2018 18:28:36 GMT",153.0,"Tue, 04 Dec 2018 15:55:36 GMT",10.0
1_1_191_803_2018-12-04 15:52:30.639568,0001,"Tue, 04 Dec 2018 15:52:31 GMT","Wed, 05 Dec 2018 02:58:10 GMT","Tue, 04 Dec 2018 19:55:03 GMT",12.262,1,16.0,"Wed, 05 Dec 2018 01:28:31 GMT",576.0,"Tue, 04 Dec 2018 15:52:45 GMT",16.0
1_1_191_807_2018-12-04 15:49:45.080248,0001,"Tue, 04 Dec 2018 15:49:45 GMT","Wed, 05 Dec 2018 02:00:57 GMT","Tue, 04 Dec 2018 18:21:00 GMT",5.015,1,5.0,"Tue, 04 Dec 2018 23:55:45 GMT",486.0,"Tue, 04 Dec 2018 15:50:05 GMT",5.0
1_1_179_779_2018-12-04 15:49:17.743001,0001,"Tue, 04 Dec 2018 15:49:18 GMT","Tue, 04 Dec 2018 19:01:09 GMT","Tue, 04 Dec 2018 19:01:04 GMT",19.451,1,40.0,"Wed, 05 Dec 2018 02:13:18 GMT",624.0,"Tue, 04 Dec 2018 15:49:23 GMT",40.0
1_1_179_801_2018-12-04 15:49:06.259181,0001,"Tue, 04 Dec 2018 15:49:06 GMT","Tue, 04 Dec 2018 19:52:23 GMT","Tue, 04 Dec 2018 19:02:51 GMT",9.899,1,10.0,"Tue, 04 Dec 2018 19:32:06 GMT",223.0,"Tue, 04 Dec 2018 15:50:22 GMT",10.0
1_1_179_790_2018-12-04 15:48:47.790639,0001,"Tue, 04 Dec 2018 15:48:48 GMT","Wed, 05 Dec 2018 02:04:20 GMT","Tue, 04 Dec 2018 18:52:21 GMT",8.789,1,16.0,"Wed, 05 Dec 2018 02:46:48 GMT",658.0,"Tue, 04 Dec 2018 15:49:40 GMT",16.0
1_1_191_795_2018-12-04 15:47:34.290740,0001,"Tue, 04 Dec 2018 15:47:34 GMT","Wed, 05 Dec 2018 01:06:53 GMT","Tue, 04 Dec 2018 17:06:50 GMT",6.851,1,24.0,"Tue, 04 Dec 2018 20:04:34 GMT",257.0,"Tue, 04 Dec 2018 15:48:04 GMT",24.0
1_1_191_808_2018-12-04 15:46:41.103435,0001,"Tue, 04 Dec 2018 15:46:41 GMT","Wed, 05 Dec 2018 01:25:19 GMT","Tue, 04 Dec 2018 18:59:39 GMT",6.894,1,16.0,"Tue, 04 Dec 2018 22:48:41 GMT",422.0,"Tue, 04 Dec 2018 15:46:41 GMT",16.0
1_1_191_780_2018-12-04 15:46:23.265928,0001,"Tue, 04 Dec 2018 15:46:23 GMT","Wed, 05 Dec 2018 00:42:12 GMT","Wed, 05 Dec 2018 00:41:47 GMT",49.446,1,57.0,"Tue, 04 Dec 2018 23:28:23 GMT",462.0,"Tue, 04 Dec 2018 15:46:33 GMT",57.0
1_1_191_782_2018-12-04 15:45:59.870005,0001,"Tue, 04 Dec 2018 15:46:00 GMT","Wed, 05 Dec 2018 00:45:37 GMT","Tue, 04 Dec 2018 17:47:49 GMT",6.066,1,8.0,"Tue, 04 Dec 2018 20:57:00 GMT",311.0,"Tue, 04 Dec 2018 15:46:10 GMT",8.0
